goodnight113,
goodnight113,This week has been pretty good.
goodnight113,Thursday was my day off.
goodnight113,Went to the city with The Man.
goodnight113,We walked around the mall for awhile.
goodnight113,I bought myself and The Man coordinated necklaces (mine’s a pentagram inside a circle with the zodiac signs enscribed on the stainless steel).
goodnight113,The Man’s necklace is a pentagram too, but it’s darker than mine.
goodnight113,While we were looking at jewelry I spotted a tee shirt with a kitten puking a rainbow.
goodnight113,It screamed Deedee so I got it for her.
goodnight113,She’s wearing it as I write this blog...
goodnight113,Yesterday was Snoochie’s play “The Elephant Child”.
goodnight113,I loved going to her school and watching her sing.
goodnight113,After the performance The Man and I went to Bojangles (best biscuits EVER).
goodnight113,Then we went to the store and got Snoochie a giant stuffed tiger and 2 shirts.
goodnight113,I couldn’t wait til she got home to surprise her.
goodnight113,I worked last night and it was a big boss shift.
goodnight113,It was actually a very pleasant, smooth evening.
goodnight113,It’s awesome when Big Boss is in a good mood.
goodnight113,So that’s been my weekend so far and all in all, it’s been good!
goodnight113,
goodnight94,
goodnight94,Toothless has been on her medication for 3 days now.
goodnight94,I know this won’t cure the cancer nor save her life, but it will ease her pain.
goodnight94,It’s this gut wrenching ironic twist that the medication is making her feel well enough that she’s moving around and she seems... happy.
goodnight94,It’s a false hope.
goodnight94,It feels cruel almost.
goodnight94,She finally feels relief as the sand pours quickly to the bottom of her hour glass.
goodnight94,I see my sweet baby looking at me with her huge, sparkling, yellow eyes and for the first time in a month or more her pain has subsided.
goodnight94,Her life may be short, but now she has a chance to enjoy the few weeks she has left.
goodnight94,Every time I stroke her fur I feel a pang of sorrow.
goodnight94,I’m going to miss this.
goodnight94,I’m going to miss seeing her shadow creep across the house.
goodnight94,I’m going to miss the way she rolls on to her side and lays her head back so I’ll let her neck.
goodnight94,Meeting her was our destiny.
goodnight94,I did not think our time would be so short.
goodnight94,Facing her imminent death I’ve had to ask myself a hard question.
goodnight94,When Toothless’s spirit leaves her body... what do we do with her body?
goodnight94,We can’t bury her because we are planning on moving and we can’t bring her with us.
goodnight94,I refuse to let the vet dispose of her for us.
goodnight94,She won’t be just some anonymous pet handed over to be incinerated with dogs and cats that’s she’s never known.
goodnight94,We have decided on cremation and we want the remains returned.
goodnight94,We will hike as a family to the top of one of the Blue Ridge Mountains and scatter the ashes of the live she lived into the air.
goodnight94,For a cat that spent her life safely protected inside 4 walls, for the cat that lay on the window sill basked in sunshine nothing seems more appropriate than letting her fly off in breeze with the world to roam.
goodnight94,She will be the sky, the stars, and the ground beneath my feet.
goodnight94,I feel this is the good bye my special friend deserves.
goodnight94,I’ve started calling for quotes.
goodnight94,I have to make sure the places that preform this service are creditable and licensed.
goodnight94,It’s a task that hurts my soul, but it’s so important to my family.
goodnight94,
goodnight92,
goodnight92,I’m starting to drift into the fog again.
goodnight92,My brain gets cloudy and thoughts whirl by like a gust of wind.
goodnight92,Sometimes I can’t fight the electric currents of energy that course through my veins.
goodnight92,It’s the ADHD again and I am forever fighting it.
goodnight92,Maybe it’s just that I had a long week end, consumed at work.
goodnight92,Yes, let’s pretend that’s the only reason why the world gets fuzzy and loses its focus.
goodnight92,I had meant for this journal entry to be about Sloth... but ironically I rather not concentrate all of my energy into a singular topic.
goodnight92,Days like today I’m embracing the free flow.
goodnight92,Saturday night at work went well.
goodnight92,I dug the crew we had on.
goodnight92,After work I had to mad dash 4 towns over and pick up The Man from his own place of employment.
goodnight92,We got home and it was well past 1 am so sleep came easily enough.
goodnight92,Sunday morning bright and early I had to be back at work.
goodnight92,The day started with an interesting turn of events.
goodnight92,Big boss took time and care to explain various procedures in depth with me... things that are truthfuly beyond my realm of responsibilities.
goodnight92,I picked up on the vibe, paid careful attention, but said nothing.
goodnight92,Yes, I’m psychic, but that doesn’t always mean I should trust my intuition.
goodnight92,Sure nuff’ 5 minutes (or less later) big boss asked me how I’d feel about being a manager.
goodnight92,I said yes.
goodnight92,So, we will see where this goes.
goodnight92,Once upon a time I was offered a promotion that was eventually denied to me by a combination of factors 1.
goodnight92,I think I accidentally leeched energy from my then big boss.
goodnight92,2.
goodnight92,I was assaulted by my direct supervisor.
goodnight92,I was po’ed.
goodnight92,I pitched a fit.
goodnight92,3.
goodnight92,Good bye promotion.
goodnight92,Gee, how am I suppose to act when some one shows me around like a rag doll!?!?
goodnight92,It’s in the past now.
goodnight92,I’m over it, I swear.
goodnight92,However promotions now are a huge source of anxiety for me.
goodnight92,It’s the carrot dangling in front of the donkey.
goodnight92,Consider me the donkey.
goodnight92,So.
goodnight92,We will see.
goodnight92,I guess I need to stay in good communication with big boss about this and roll up my sleeves, act like a responsible adult.
goodnight92,My diet lately has been so so.
goodnight92,It’s an improvement so call it a baby step.
goodnight92,On the other hand, I have been exercising a lot.
goodnight92,The soreness doesn’t affect me as much.
goodnight92,I plan on sticking with it.
goodnight92,Today was gorgeous outside!!!
goodnight92,Oh my goodness do I love South Carolina.
goodnight92,It felt and smelled like spring.
goodnight92,I just wanted to be under that blazing sun all day.
goodnight92,The air was so warm and sweet.
goodnight92,The Man and I had our breakfast date this morning.
goodnight92,I got my standard egg whites, bacon, wheat toast, and crispy hash browns.
goodnight92,Yum.
goodnight92,We accidentally overheard our waitress telling her boss that her last table couldn’t pay their whole bill and were 80 cents short + tip.
goodnight92,As a former waitress I took this opportunity to make good on all the fabulous tips I’ve been fortunate enough to receive.
goodnight92,I hope that made our lovely server’s Monday morning a little better.
goodnight92,So... I think that wraps up my past few days.
goodnight92,My tummy is hurting me a little at the moment so I should probably head to bed.
goodnight92,Good night world!
goodnight92,
goodnight125,
goodnight125,
goodnight125,
goodnight125,
goodnight125,
goodnight125, 
goodnight125,Let me start my next ghost story / tale of the big red house with a brief over view about doppelgangers because it is extremely relevant to my own encounter.
goodnight125,Doppelganger
goodnight125,
goodnight125, 
goodnight125, 
goodnight125,A doppelganger is an extremely rare paranormal phenomenon.
goodnight125,The majority of paranormal groups will never become involved in a doppelganger case, but it is one in which we should mention because as rare as it is – it does happen from time to time.
goodnight125,A doppelganger is a physical double of a living person.
goodnight125,The word is derived from German meaning “double walker”.
goodnight125,The term has expanded beyond the paranormal realm and it has become a word to refer to any look-alike of any person.
goodnight125,In paranormal terms, it has a much more mysterious meaning.
goodnight125,Most doppelgangers are experienced when someone catches an image of themselves in their peripheral vision.
goodnight125,In older times, to see your own doppelganger was an omen of your impending death.
goodnight125,(Wasn’t everything a bad omen back then?)
goodnight125,Your doppelganger seen by a friend or family was also considered bad luck and an omen of an approaching illness.
goodnight125,Again in folklore, a doppelganger cast no shadow or reflection and was supposed to advise the person they shadow – often providing misleading and malicious messages.
goodnight125,You may be asking why we are discussing this if this topic was the result of old folklore.
goodnight125,While the folklore seems to be preposterous, there are recorded events of doppelgangers that baffle not only paranormal investigators – but family members and in some instances police officers.
goodnight125,A doppelganger can be the result of energy that a live person has expended that has somehow been recorded and replays itself – like a residual haunting, only with the energy of a live person.
