goodnight68,
goodnight68,   I want to live in a slew of drunkenness.
goodnight68,I want to cut off all my hair and start wearing sweat pants to Walmart.
goodnight68,Take a taxi every where I go because I am never there enough to drive.
goodnight68,I want to give up my house and all my things and become a couch surfer.
goodnight68,I want to shoot up a bunch of meth so I never pass out so I never have to dream.
goodnight68,I want fuck men who don’t want to love or to hold me because I cant have the one who I want to love and hold me.
goodnight68,I want to wonder the streets at 3am only caring about one thing and that’s to score some dope.
goodnight68,I want to not be concerned about anything but how drunk I can get.
goodnight68,I want to ruin my brain with drugs so I don’t have to think anymore.
goodnight68,I want to leave panties in strange mens beds and call business men daddy when they buy me drinks.
goodnight68,I want to throw out my name and my number and become no one.
goodnight68,I want to steal all my clothes from the goodwill and not shower for days on end.
goodnight68,grow a bush under each arm and walk around looking like I have a fruby in a head lock.
goodnight68,ill stop wearing deodorant and  loose a few teeth due to the meth.
goodnight68,I want to kill my self right now so bad the thoughts scare me.
goodnight68,
goodnight76,
goodnight76,     I took a bit of the sun.
goodnight76,Surprisingly Is wasn’t as hot as one would think.
goodnight76,delectable
goodnight76,scrumptious
goodnight76,I am chlorophyll
goodnight76,Organs thrive
goodnight76,MY organs thrive
goodnight76,Release and consume.
goodnight76,I am honey I am pollen
goodnight76,Pulling and drawing
goodnight76,breathing,
goodnight76, scream at the cut
goodnight76,healing  from the blade,
goodnight76,I have eaten the Sun,
goodnight76,I gave it back
goodnight76,Again.
goodnight76, 
goodnight76,
goodnight67,
goodnight67,     I can feel it now.
goodnight67,I am nothing but a shell of who I once was.
goodnight67,I cant keep him any longer.
goodnight67,not like this.
goodnight67,He is hurting, more then hurting me.
goodnight67,He is ripping me apart.
goodnight67,I cant live like this any longer.
goodnight67,Every think he says to me rips me apart.
goodnight67,I am walking on egg shells.
goodnight67,I love him for who he once was but this has gotten to the point I am afraid of him.
goodnight67,There is no being told that I am beautiful.
goodnight67,There is no being told thanks I did a good job or that I am loved or respected.
goodnight67,There are no more sweet nothings or holding hands.
goodnight67,All there is is abuse.
goodnight67,I am slipping away now.
goodnight67,last night I took the wrong turn on the way home.
goodnight67,I should have taken the quicker.
goodnight67,He just screamed and screamed “How could you be so retarded,  your worthless, dumb cunt, I hate how you drive, you ruined every ones night....” It just kept going on and on until I started throwing up all over my self and my fresh washed car.
goodnight67,After I pulled over covered in my own puke he got out of the car yelled some more things at me and the walked home leaving me alone covered in my own puke on the side of the road.
goodnight67,Today I didn’t make the eggs dry enough for break fast, then I didn’t pick out the right clothes to wear, I had my heat up to high and he was hot, I hid in the bedroom to get away from the yelling then I was being lazy laying around and doing nothing.
goodnight67,I didn’t say the right thing at the store, my house wasn’t clean enough, I tried to be sexy and put on something hot I had bought to surprise him but he said he didn’t like it, I tried to tell him I was hurt and how I felt but he just said he didn’t want to hear me bitch and I was being annoying nagging him.
goodnight67,Eventually after more screaming at me he stormed out of the house and now here I am.
goodnight67,I am not even crying this time.
goodnight67,I feel numb.
goodnight67,I cant take it anymore.
goodnight67,I know I am better then this and I would be better alone then abused.
goodnight67,I need to get back to being my self.
goodnight67,So I am choosing now to lift my self up and considering my self as of now under construction.
goodnight67,I just cant go on like this anymore.
goodnight67,
goodnight72,
goodnight72,I hate you.
goodnight72,I hate you for all the times you abused me and made me out to be the crazy one when I started to cry.
goodnight72,I hate the broken bones and bruises.
goodnight72,I hate your lies.
goodnight72,Your so selfish it makes me sick.
goodnight72,I hate how you never listen to me.
goodnight72,I hate when I poor my heart out to you and you say “what’s your point?”
goodnight72,   I should let you go.
goodnight72,I should have left you long ago.
goodnight72,I never turned you in when I should have.
goodnight72,Instead I lie and say I fell down the stairs.
goodnight72,I defend you  “it was really all my fault” “I had it coming” I love you so.
goodnight72,I love your smell, our thoughts every thing about you.
goodnight72,your killing me.
goodnight72,Why cant you just be good to me?
goodnight72,You say intentions don’t matter so I allow my self to think maybe I’m not doing a good enough job.
goodnight72,I give you all I have to give so much I don’t even know how I do it.
goodnight72,you say trying doesn’t count so I allow my self to think he is right I need to do a better job.
goodnight72,I love you and treat you like a king as I am always walking on egg shells.
goodnight72,You punish me and blame me for your own mistakes.
goodnight72,I tell people how much I care about you and how great you are as I am wearing sun glasses to cover my black eyes.
goodnight72,My life is falling apart and I want all this pain to end and I know  it will not unless I leave you for good.
goodnight72,One of the worst ways you abuse me is pretending to leave me and then act like I’m the one crawling back to you when you know you really never left me in the first place.
goodnight72,I threat to never see me again if I don’t do what you want but in the end you always see me the next day or two and I say I’m sorry for the mess you created and blamed on me.
goodnight72,I need to stop all this I need to let myself get this farce idea of you out of my head.
goodnight72,I look at you like a God when the truth is you are just an abuser.
goodnight72, 
goodnight72,
goodnight48,
goodnight48,     What is wrong with me that I keep putting my self through this?
goodnight48,I keep telling my self I am leaving and not going back.
goodnight48,I always go back.
goodnight48,Yet again I have another bruise.
goodnight48,This time was even more scary.
goodnight48,I couldn’t even stand to look at him whit his hands around my neck.
goodnight48,What if he didn’t let go when he did?
goodnight48,Does he have it in me to kill me?
goodnight48,At one time I would have thought of course not, Now I am not so sure anymore.
goodnight48,I just feel so stupid I cry and I cry and scream begging him to stop.
goodnight48,I just want it all to stop.
goodnight48,I feel so stupid.
goodnight48,What the hell is wrong with me?
goodnight48,I am a smart woman.
goodnight48,I know the abuse will not stop.
goodnight48,It will only get worse.
goodnight48,How much worse can it get before I am back in the ER with a broken bone lying to a doctor about falling down the steps or even worse dead.
goodnight48,
goodnight56,
goodnight56,      I had had plans tonight, nothing too special just a 5$ concert that I can honestly go either way on but the point is I had plans.
goodnight56,It was at 7pm.
goodnight56,So at 4pm I had on my dress and my makeup on all perfect and was ready to go at 6:15.
goodnight56,I always get ready and leave early because of my abnormal fear of being late.
goodnight56,Then close to 5pm I was notified that plans have changed.
goodnight56,Not only did plans change with us not going but plans also changed with my boyfriend being able to come over tonight turns out he has to make a deadline for work and is going to stay at his place tonight instead of mine because he has to use his computer to do the project.
goodnight56,UGH!!!
goodnight56,What a nightmare!!!!!
goodnight56,Its not that I am mad at him or feel like I need to see him that bad or that I really wanted to go to the concert its just that the plans changed.
goodnight56,When plans change or things don’t go as expected I can have a very hard time dealing with it.
goodnight56,Being an ASPI switching focus can be challenging.
goodnight56,Yes I am a grown woman and I will and do get over it but its still hard.
goodnight56,I try not to act out or have a melt down which usually consist of crying or trying to figure out how to make something still work that wont work things like that lol nothing dangerous but still crappy.
goodnight56,Still though I feel panic.
goodnight56,Being an adult with adult responsibilities I have to manage the panic very carefully.
goodnight56,I will do deep breathing and try to find something else to focus on but truth is I still feel the great upset and the only thing that I can do is just suck it up deal with being upset and get over it which could take minutes or hours or maybe till the next day.
goodnight56,I am feeling it now but I am okay it just really sucks.
goodnight56,So I told him “good night” which is my code for I’m not mad at you but I may get upset with you even though its not your fault so I am giving my self time to get over it and feel better.
goodnight56,then he said, “ill see you in the morning” I then asked what time and I got 8am out of him.
goodnight56,I cant stand when I don’t know an exact time frame it drives me bonkers!
goodnight56,I hate not knowing things!!!!!!
goodnight56,I deal with it when I have to but I try to always know what plans are what times and things like that.
goodnight56,If I say go to a party then in my head I will also plan what time I think I will leave when it gets close to that time I start to get antsy.
goodnight56,Say if I am at the party with him and its close to time to go but he is not getting ready to go yet and I ask him how much longer and he says “i don’t know” this makes me feel very uneasy.
goodnight56,“to me I don’t know” means could be in one minute or it could be forever.
goodnight56,I need at to know at lest a ball park range to feel okay.
goodnight56,for example it is easier for me to deal with between 8pm and 10pm.
goodnight56, 
goodnight56,
goodnight55,
goodnight55,    Ted woke up at 6:42am wondering where the cat was that shit in his mouth.
goodnight55,Ted always set his alarm for slightly strange times like 6:47, 6:51....
goodnight55,This way Ted figured he would be to tired to work out the proper math in his head to know if he could push snooze or not and would be forced to just get up.
goodnight55,Ted brushes his teeth for what feels like forever but is actually only about 30 seconds.
goodnight55,In Teds closet there are 7 pairs of brown pants and 7 white collared button up dress shirts and 7 tan ties.
goodnight55,Ted doesn’t care about style and figures this routine makes his life simple and easy to manage.
goodnight55,Ted only buys new clothes when his old ones are no longer adequate and he buys the same close from the same online store every time.
goodnight55,Ted also figures that He saves about 30 hours a year not having to shop in stores looking for the perfect outfits and sorting laundry.
goodnight55,After putting on his brown pants white shirt and tan tie Ted drops his red plaid pajamas (which he also has exactly 7 pairs of)  into the hamper.
goodnight55,Ted now takes a long look in the bathroom mirror and wonders if he hadn’t worn hats during his youth if he would still have hair.
goodnight55,However this thought is pointless because Ted does not have hair.
goodnight55,Ted eats a simple bowl of cheerios for breakfast.
goodnight55,His chewing sounds likes grinding rocks and slightly bothers him but Ted gets over it and eats his cheerios all the same.
goodnight55,Ted never drinks the milk he dumps it down the sink  washes the bowl and the spoon dries with a towel and puts away directly after he is done.
goodnight55,This way upon his arrival home from work at 5:30pm his apartment will feel clean, warm and inviting.
goodnight55,Ted has two pairs of shoes both black slip on dress shoes.
goodnight55,Ted slips on the his work pair grabs his briefcase and walks out the door at precisely  7:35.
goodnight55,This gives Ted 20 minutes to get to work because 5 minutes early is on time.
goodnight55,Ted only lives 10 minutes from his office but figures an extra five minutes for traffic.
goodnight55,If there happens to be little to no traffic Ted will get to work early and simply wait in his car.
goodnight55,Ted gets out of his car at 7:53 which gives him one minute to enter the building and one extra minute incase a passing coworker or stranger stops to say hello and there for he is obligated to say hello back.
goodnight55,This insures Ted will arrive at work at exactly 7:55am which is just on time.
goodnight55,This is Teds morning.
goodnight55,Teds morning has not changed for the last 20 years and 257 days.
goodnight55,
goodnight64,
goodnight64,“Babar?”, “Babar are you here?”
goodnight64,“Yes my dear I am here... well sorta.”
goodnight64,“sorta?” “Babar you have me confused.”
goodnight64,“Something has puzzled me.”
goodnight64,“Babar what ever do you mean?”
goodnight64,“I have lost a word,  I went to use it this morning but when I went to grab it it just wasn’t there”
goodnight64,“Have you tried the closet?”
goodnight64,“Yes yes my dear I have looked every where!”; “
goodnight64,“I am simply.....
goodnight64,fooled,
goodnight64,befuddled,
goodnight64,bilked,
goodnight64,Conned I tell you I was conned!!
goodnight64,!,
goodnight64,hoodwinked!,
goodnight64,swindled!,
goodnight64,tricked!,
goodnight64,bilked!,
goodnight64,Baffled,
goodnight64,perplexed!
goodnight64,!”
goodnight64,“This is all hornswoggle I tell you absolute trickery!!!
goodnight64,!”
goodnight64,“Babar?, I think I found it look you see it was right here in your back pocket the whole time and its about to fall out.”
goodnight64,“Thank goodness!!!!
goodnight64,that darn “Bamboozled” its gets me every time!”
goodnight64, 
goodnight64,
goodnight78,
goodnight78,   I realize that most people tell about them selves in there first entry how ever my hands have a mind of there own and seemed to have other plans.
goodnight78,So here we go about ME ME ME!!!!!!
goodnight78,Most people would say I am eccentric.
goodnight78,I would have to agree with this statement being that I do live in a small 8×9 foot bubble under the sea with of course my 24 foot pet dragon which can at times be dreadfully annoying with his awful snoring habits and all but hey I can complain much he is the one who has to put up with my horrid morning breath!
goodnight78,Oh and then of course I have two wild heathens who follow me around everywhere I go named Sambo and Woeden .
goodnight78,Such helpless little savages.
goodnight78,They get up dreadfully early and don’t stop nagging with there high pitched shrieks until I at last allow them to lick the earwax from the previous days Qtips.
goodnight78,so Eccentric..?
goodnight78,Yes I find this quit fitting.
goodnight78,My favorite is yellow.
goodnight78,In fact I like yellow so much I have even taken it upon my self to harvest 26 rittleboppers from the earth and name them all Yellow.
goodnight78,In case you don’t know what a rittlebopper is here is the definition,
goodnight78,Rittleopper- A small animal like plant that sorta looks like a tiny thingordoodle on the third day of the 9 settings sun and lives for exactly 891 years and 3 days while crying tears of joy the whole time in a pitch too low for the human ear to hear and only eats green lima beans every 3erd sunday.
goodnight78,I also Like to play the piano.
goodnight78,I once composed a song so great I got the honor of playing for the queen of wombonboo and her 72 cousins.
goodnight78,Afterwards we all had tea.
goodnight78,So there is a little about me if you would like to know anything else please just ask
goodnight78, 
goodnight78,
goodnight58,
goodnight58,       Almighty empress am I.
goodnight58,Down bellow the billowing winds and rays of light projected through grains of glass created from my sands.
goodnight58,Little specks of truth handed down like an old kings soul.
goodnight58,She did not notice.
goodnight58,Truth be told neither did I.
goodnight58,He didn’t breathe, there was no need.
goodnight58,Stories outline the maps we look at every day which only becomes visible after dark.
goodnight58,Midnight magic causes cramp.
goodnight58,Dreary dwells the sound.
goodnight58,Hushing for the sake of the baby.
goodnight58,The sounds of the whom.
goodnight58,A sarcophagus nailed shut keeps the pressure.
goodnight58,Let it be my dear let it be.
goodnight58,Sakes are short, lines wiggle; with this candle life is simple.
goodnight58,Adventure is simple, a grand expedition easy does it.
goodnight58,No need to see the end.
goodnight58,It doesn’t matter.
goodnight58,Grave warnings, giggling groups of fish.
goodnight58,“Where did my head go?” “did you check under the bed?” I did I did it wasn’t there” “how about behind the door?” “oh no my silly Babar I only leave it there Friday and Tuesday nights.” “oh well I suppose my head has a mind of its own, it will show up when its ready.” “oh goodness I do declare how preposterous of me!
goodnight58,it is not my head I have lost for it was here the whole time.
goodnight58,No no I am afraid it is my body that seems to have gone missing” “you mean it just grew legs and walked away?” “perhaps or maybe just slithered in its usual way” “no need to fret a quick trip to the store and I shall have another.”
goodnight58,
goodnight74,
goodnight74,    Beckon for me I want to hear the scream faint as a wispier.
goodnight74,Call upon me to beg for your fire.
goodnight74,Wash me of my sins and watch me dance in the presents of your sent.
goodnight74,This glory will not come again.
goodnight74,I would be a fool not bow nor sing thy name.
goodnight74,I could smell it on you from the day we met.
goodnight74,Your edge so sharp like a diamond.
goodnight74,I didn’t need to ask who and what you were.
goodnight74,life is a returnable gift.
goodnight74,As far as I know a gift I did not ask for.
goodnight74,Life it is like unwrapping from the goodwill it could be super cool and exactly what you wanted of it could be shit.
goodnight74,Sometimes its good but you don’t notice because of all the other gifts (lives) you get caught up in and yours gets pushed to the side and sometimes you so see how great it is and are so glad its all yours that you want to do one of two things keep it all to your self or share it with someone maybe even the world, then there are the bad gifts.
goodnight74,some bad gifts you can rearrange into something great or if you cant rearrange totally into something great you may find someone or a few maybe a lot who will share pieces of there gift with you till you have enough to add it to your reinventing it with your new pieces to make great.
goodnight74,then there are the gifts that are so shitty that you can not rearrange them into anything better at all and its so bad that others wont come close enough to your gift to share there.
goodnight74,the other shitty gifts my hang around your shitty gift but that usually just makes a bigger pile of shit.
goodnight74,so what kind of gift have I got... honestly I am not really sure nor am I sure when it will be returned but like all gifts good and bad they all sooner or latter got returned rather you return by choice lose it or just parish leaving it behind to be forgotten it may take a long time but nothing last forever.
goodnight74,Some day we will not recall the name Ann Frank or even Jesus Christ.
goodnight74,You can argue the point all you want but it is only your fear of loss that will be speaking and you own silly little prides which also in the end mean nothing.
goodnight74, 
goodnight74, 
goodnight74, 
goodnight74,
goodnight65,
goodnight65,     How strange, someone has wrote in my journal.
goodnight65,You would think I would be mad but I’m not.
goodnight65,In a way its interesting and creepy all at the same time.
goodnight65,I thought about changing my password but you know what?
goodnight65,I am not going to.
goodnight65,I sorta liked the excitement.
goodnight65,Feel fee to write in my journal again who ever you are.
goodnight65,
goodnight63,
goodnight63,    I lost Tia.
goodnight63,She was here about 8 months ago, haven’t seen here sense.
goodnight63,
goodnight71,
goodnight71,     Dear Jebus why do I love this ?
goodnight71,He is hurting me so bad.
goodnight71,I get away for small amounts of time by writing and playing my piano and bass but the issue is always still there.
goodnight71,He is hurting me.
goodnight71,Sure we have our good times which is I guess why I stay but deep down I know this cant be worth it.
goodnight71,He is crazy too crazy even for me.
goodnight71,Why is the though of me being with out him so hard to take?
goodnight71,Every time I say will be the last time but I always go back.
goodnight71,I hate having to come up with a new lie every time it happens.
